"Id","alphabet","Description","Category","Prevalence_20192","Prevalence_20201","Prevalence_20202"
"o894","o","Spinal and epidural anesthesia-induced headache during the puerperium","Pregnancy, childbirth and the puerperium",31,30,33
"o895","o","Other complications of spinal and epidural anesthesia during the puerperium","Pregnancy, childbirth and the puerperium",4,1,1
"o898","o","Other complications of anesthesia during the puerperium","Pregnancy, childbirth and the puerperium",2,1,1
"o900","o","Disruption of cesarean delivery wound","Pregnancy, childbirth and the puerperium",42,34,39
"o901","o","Disruption of perineal obstetric wound","Pregnancy, childbirth and the puerperium",4,4,3
"o902","o","Hematoma of obstetric wound","Pregnancy, childbirth and the puerperium",31,48,41
"o903","o","Peripartum cardiomyopathy","Pregnancy, childbirth and the puerperium",32,37,57
"o904","o","Postpartum acute kidney failure","Pregnancy, childbirth and the puerperium",41,29,28
"o905","o","Postpartum thyroiditis","Pregnancy, childbirth and the puerperium",,1,1
"o906","o","Postpartum mood disturbance","Pregnancy, childbirth and the puerperium",5,4,3
"o9081","o","Anemia of the puerperium","Pregnancy, childbirth and the puerperium",1516,1354,1300
"o9089","o","Other complications of the puerperium, not elsewhere classified","Pregnancy, childbirth and the puerperium",297,252,336
"o909","o","Complication of the puerperium, unspecified","Pregnancy, childbirth and the puerperium",5,7,1
"o91111","o","Abscess of breast associated with pregnancy, first trimester","Pregnancy, childbirth and the puerperium",1,,
"o91113","o","Abscess of breast associated with pregnancy, third trimester","Pregnancy, childbirth and the puerperium",4,,2
"o9112","o","Abscess of breast associated with the puerperium","Pregnancy, childbirth and the puerperium",7,5,2
"o9113","o","Abscess of breast associated with lactation","Pregnancy, childbirth and the puerperium",,1,2
"o91213","o","Nonpurulent mastitis associated with pregnancy, third trimester","Pregnancy, childbirth and the puerperium",1,1,2
"o9122","o","Nonpurulent mastitis associated with the puerperium","Pregnancy, childbirth and the puerperium",9,6,12
"o9123","o","Nonpurulent mastitis associated with lactation","Pregnancy, childbirth and the puerperium",5,5,1
"o92013","o","Retracted nipple associated with pregnancy, third trimester","Pregnancy, childbirth and the puerperium",1,2,
"o9202","o","Retracted nipple associated with the puerperium","Pregnancy, childbirth and the puerperium",,1,1
"o9203","o","Retracted nipple associated with lactation","Pregnancy, childbirth and the puerperium",1,1,
"o92113","o","Cracked nipple associated with pregnancy, third trimester","Pregnancy, childbirth and the puerperium",1,,
"o9212","o","Cracked nipple associated with the puerperium","Pregnancy, childbirth and the puerperium",6,,2
"o9213","o","Cracked nipple associated with lactation","Pregnancy, childbirth and the puerperium",4,4,1
"o9220","o","Unspecified disorder of breast associated with pregnancy and the puerperium","Pregnancy, childbirth and the puerperium",1,,
"o9229","o","Other disorders of breast associated with pregnancy and the puerperium","Pregnancy, childbirth and the puerperium",30,14,10
"o926","o","Galactorrhea","Pregnancy, childbirth and the puerperium",7,4,
"o9270","o","Unspecified disorders of lactation","Pregnancy, childbirth and the puerperium",1,2,1
"o9279","o","Other disorders of lactation","Pregnancy, childbirth and the puerperium",15,9,15
"o94","o","Sequelae of complication of pregnancy, childbirth, and the puerperium","Pregnancy, childbirth and the puerperium",7,7,7
"o98012","o","Tuberculosis complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",,2,1
"o98013","o","Tuberculosis complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",,1,1
"o98019","o","Tuberculosis complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",,,1
"o9802","o","Tuberculosis complicating childbirth","Pregnancy, childbirth and the puerperium",1,6,5
"o9803","o","Tuberculosis complicating the puerperium","Pregnancy, childbirth and the puerperium",1,,
"o98111","o","Syphilis complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",2,3,1
"o98112","o","Syphilis complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",5,8,7
"o98113","o","Syphilis complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",9,9,15
"o98119","o","Syphilis complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",,,4
"o9812","o","Syphilis complicating childbirth","Pregnancy, childbirth and the puerperium",59,67,91
"o9813","o","Syphilis complicating the puerperium","Pregnancy, childbirth and the puerperium",1,2,
"o98211","o","Gonorrhea complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",1,2,1
"o98212","o","Gonorrhea complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",4,3,2
"o98213","o","Gonorrhea complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",2,4,9
"o98219","o","Gonorrhea complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",2,,
"o9822","o","Gonorrhea complicating childbirth","Pregnancy, childbirth and the puerperium",22,20,36
"o9823","o","Gonorrhea complicating the puerperium","Pregnancy, childbirth and the puerperium",1,,
"o98311","o","Other infections with a predominantly sexual mode of transmission complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",6,7,4
"o98312","o","Other infections with a predominantly sexual mode of transmission complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",12,19,20
"o98313","o","Other infections with a predominantly sexual mode of transmission complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",66,35,67
"o98319","o","Other infections with a predominantly sexual mode of transmission complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",21,16,24
"o9832","o","Other infections with a predominantly sexual mode of transmission complicating childbirth","Pregnancy, childbirth and the puerperium",566,591,626
"o9833","o","Other infections with a predominantly sexual mode of transmission complicating the puerperium","Pregnancy, childbirth and the puerperium",6,8,3
"o98411","o","Viral hepatitis complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",5,3,3
"o98412","o","Viral hepatitis complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",8,8,10
"o98413","o","Viral hepatitis complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",36,15,20
"o98419","o","Viral hepatitis complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",,,1
"o9842","o","Viral hepatitis complicating childbirth","Pregnancy, childbirth and the puerperium",185,134,151
"o9843","o","Viral hepatitis complicating the puerperium","Pregnancy, childbirth and the puerperium",9,5,8
"o98511","o","Other viral diseases complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",1,9,17
"o98512","o","Other viral diseases complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",8,22,54
"o98513","o","Other viral diseases complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",30,75,187
"o98519","o","Other viral diseases complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",3,3,11
"o9852","o","Other viral diseases complicating childbirth","Pregnancy, childbirth and the puerperium",382,409,823
"o9853","o","Other viral diseases complicating the puerperium","Pregnancy, childbirth and the puerperium",7,15,33
"o98612","o","Protozoal diseases complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",2,,
"o9862","o","Protozoal diseases complicating childbirth","Pregnancy, childbirth and the puerperium",,3,1
"o98711","o","Human immunodeficiency virus [HIV] disease complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",1,,
"o98712","o","Human immunodeficiency virus [HIV] disease complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",2,,
"o98713","o","Human immunodeficiency virus [HIV] disease complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",2,1,4
"o9872","o","Human immunodeficiency virus [HIV] disease complicating childbirth","Pregnancy, childbirth and the puerperium",11,19,16
"o9873","o","Human immunodeficiency virus [HIV] disease complicating the puerperium","Pregnancy, childbirth and the puerperium",,1,
"o98811","o","Other maternal infectious and parasitic diseases complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",14,6,16
"o98812","o","Other maternal infectious and parasitic diseases complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",34,31,39
"o98813","o","Other maternal infectious and parasitic diseases complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",37,50,38
"o98819","o","Other maternal infectious and parasitic diseases complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",4,1,3
"o9882","o","Other maternal infectious and parasitic diseases complicating childbirth","Pregnancy, childbirth and the puerperium",152,188,213
"o9883","o","Other maternal infectious and parasitic diseases complicating the puerperium","Pregnancy, childbirth and the puerperium",10,6,3
"o98911","o","Unspecified maternal infectious and parasitic disease complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",1,,
"o98913","o","Unspecified maternal infectious and parasitic disease complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",3,2,
"o98919","o","Unspecified maternal infectious and parasitic disease complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",,1,
"o9892","o","Unspecified maternal infectious and parasitic disease complicating childbirth","Pregnancy, childbirth and the puerperium",1,1,
"o99011","o","Anemia complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",66,43,65
"o99012","o","Anemia complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",126,128,132
"o99013","o","Anemia complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",330,294,338
"o99019","o","Anemia complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",126,90,94
"o9902","o","Anemia complicating childbirth","Pregnancy, childbirth and the puerperium",3921,3624,3963
"o9903","o","Anemia complicating the puerperium","Pregnancy, childbirth and the puerperium",72,90,100
"o99111","o","Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",17,20,14
"o99112","o","Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",42,29,34
"o99113","o","Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",71,56,74
"o99119","o","Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",9,11,8
"o9912","o","Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating childbirth","Pregnancy, childbirth and the puerperium",668,641,636
"o9913","o","Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating the puerperium","Pregnancy, childbirth and the puerperium",40,32,33
"o99210","o","Obesity complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",40,33,59
"o99211","o","Obesity complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",24,20,35
"o99212","o","Obesity complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",90,105,97
"o99213","o","Obesity complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",320,275,386
"o99214","o","Obesity complicating childbirth","Pregnancy, childbirth and the puerperium",4946,4307,4900
"o99215","o","Obesity complicating the puerperium","Pregnancy, childbirth and the puerperium",82,62,109
"o99280","o","Endocrine, nutritional and metabolic diseases complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",50,26,44
"o99281","o","Endocrine, nutritional and metabolic diseases complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",86,83,102
"o99282","o","Endocrine, nutritional and metabolic diseases complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",142,148,169
"o99283","o","Endocrine, nutritional and metabolic diseases complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",236,206,266
"o99284","o","Endocrine, nutritional and metabolic diseases complicating childbirth","Pregnancy, childbirth and the puerperium",2266,2169,2356
"o99285","o","Endocrine, nutritional and metabolic diseases complicating the puerperium","Pregnancy, childbirth and the puerperium",143,115,120
"o99310","o","Alcohol use complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",1,2,
"o99311","o","Alcohol use complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",11,5,3
"o99312","o","Alcohol use complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",6,15,10
"o99313","o","Alcohol use complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",9,6,13
"o99314","o","Alcohol use complicating childbirth","Pregnancy, childbirth and the puerperium",42,39,45
"o99315","o","Alcohol use complicating the puerperium","Pregnancy, childbirth and the puerperium",5,1,9
"o99320","o","Drug use complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",15,10,7
"o99321","o","Drug use complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",65,49,56
"o99322","o","Drug use complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",78,87,82
"o99323","o","Drug use complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",157,135,166
"o99324","o","Drug use complicating childbirth","Pregnancy, childbirth and the puerperium",1061,933,1048
"o99325","o","Drug use complicating the puerperium","Pregnancy, childbirth and the puerperium",66,51,74
"o99330","o","Smoking (tobacco) complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",13,10,7
"o99331","o","Smoking (tobacco) complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",52,58,53
"o99332","o","Smoking (tobacco) complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",72,89,65
"o99333","o","Smoking (tobacco) complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",141,121,143
"o99334","o","Smoking (tobacco) complicating childbirth","Pregnancy, childbirth and the puerperium",1534,1175,1323
"o99335","o","Smoking (tobacco) complicating the puerperium","Pregnancy, childbirth and the puerperium",63,42,64
"o99340","o","Other mental disorders complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",111,65,99
"o99341","o","Other mental disorders complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",74,52,65
"o99342","o","Other mental disorders complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",122,114,116
"o99343","o","Other mental disorders complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",292,208,288
"o99344","o","Other mental disorders complicating childbirth","Pregnancy, childbirth and the puerperium",2908,2754,3207
"o99345","o","Other mental disorders complicating the puerperium","Pregnancy, childbirth and the puerperium",156,146,165
"o99350","o","Diseases of the nervous system complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",30,22,13
"o99351","o","Diseases of the nervous system complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",28,24,24
"o99352","o","Diseases of the nervous system complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",51,34,38
"o99353","o","Diseases of the nervous system complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",123,74,106
"o99354","o","Diseases of the nervous system complicating childbirth","Pregnancy, childbirth and the puerperium",896,819,856
"o99355","o","Diseases of the nervous system complicating the puerperium","Pregnancy, childbirth and the puerperium",72,46,78
"o99411","o","Diseases of the circulatory system complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",18,15,20
"o99412","o","Diseases of the circulatory system complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",29,17,25
"o99413","o","Diseases of the circulatory system complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",43,48,66
"o99419","o","Diseases of the circulatory system complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",11,12,9
"o9942","o","Diseases of the circulatory system complicating childbirth","Pregnancy, childbirth and the puerperium",309,276,333
"o9943","o","Diseases of the circulatory system complicating the puerperium","Pregnancy, childbirth and the puerperium",99,65,104
"o99511","o","Diseases of the respiratory system complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",36,48,39
"o99512","o","Diseases of the respiratory system complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",86,116,116
"o99513","o","Diseases of the respiratory system complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",244,225,292
"o99519","o","Diseases of the respiratory system complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",88,57,50
"o9952","o","Diseases of the respiratory system complicating childbirth","Pregnancy, childbirth and the puerperium",2100,1981,2183
"o9953","o","Diseases of the respiratory system complicating the puerperium","Pregnancy, childbirth and the puerperium",125,129,142
"o99611","o","Diseases of the digestive system complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",45,47,55
"o99612","o","Diseases of the digestive system complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",71,53,52
"o99613","o","Diseases of the digestive system complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",129,106,127
"o99619","o","Diseases of the digestive system complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",80,50,57
"o9962","o","Diseases of the digestive system complicating childbirth","Pregnancy, childbirth and the puerperium",890,846,882
"o9963","o","Diseases of the digestive system complicating the puerperium","Pregnancy, childbirth and the puerperium",102,84,91
"o99711","o","Diseases of the skin and subcutaneous tissue complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",4,6,9
"o99712","o","Diseases of the skin and subcutaneous tissue complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",15,14,12
"o99713","o","Diseases of the skin and subcutaneous tissue complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",26,19,19
"o9972","o","Diseases of the skin and subcutaneous tissue complicating childbirth","Pregnancy, childbirth and the puerperium",259,220,252
"o9973","o","Diseases of the skin and subcutaneous tissue complicating the puerperium","Pregnancy, childbirth and the puerperium",54,18,30
"o99810","o","Abnormal glucose complicating pregnancy","Pregnancy, childbirth and the puerperium",44,46,42
"o99814","o","Abnormal glucose complicating childbirth","Pregnancy, childbirth and the puerperium",267,214,318
"o99815","o","Abnormal glucose complicating the puerperium","Pregnancy, childbirth and the puerperium",1,2,2
"o99820","o","Streptococcus B carrier state complicating pregnancy","Pregnancy, childbirth and the puerperium",275,248,495
"o99824","o","Streptococcus B carrier state complicating childbirth","Pregnancy, childbirth and the puerperium",5127,4725,4963
"o99825","o","Streptococcus B carrier state complicating the puerperium","Pregnancy, childbirth and the puerperium",9,7,14
"o99830","o","Other infection carrier state complicating pregnancy","Pregnancy, childbirth and the puerperium",7,2,1
"o99834","o","Other infection carrier state complicating childbirth","Pregnancy, childbirth and the puerperium",27,18,19
"o99840","o","Bariatric surgery status complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",5,4,8
"o99841","o","Bariatric surgery status complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",1,5,2
"o99842","o","Bariatric surgery status complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",11,4,9
"o99843","o","Bariatric surgery status complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",8,16,16
"o99844","o","Bariatric surgery status complicating childbirth","Pregnancy, childbirth and the puerperium",120,114,143
"o99845","o","Bariatric surgery status complicating the puerperium","Pregnancy, childbirth and the puerperium",2,3,
"o99891","o","Other specified diseases and conditions complicating pregnancy","Pregnancy, childbirth and the puerperium",,,173
"o99892","o","Other specified diseases and conditions complicating childbirth","Pregnancy, childbirth and the puerperium",,,578
"o99893","o","Other specified diseases and conditions complicating puerperium","Pregnancy, childbirth and the puerperium",,,82
"o9a112","o","Malignant neoplasm complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",1,,3
"o9a113","o","Malignant neoplasm complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",1,5,1
"o9a119","o","Malignant neoplasm complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",,,1
"o9a12","o","Malignant neoplasm complicating childbirth","Pregnancy, childbirth and the puerperium",19,11,13
"o9a13","o","Malignant neoplasm complicating the puerperium","Pregnancy, childbirth and the puerperium",4,2,1
"o9a211","o","Injury, poisoning and certain other consequences of external causes complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",16,12,12
"o9a212","o","Injury, poisoning and certain other consequences of external causes complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",9,23,18
"o9a213","o","Injury, poisoning and certain other consequences of external causes complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",24,25,25
"o9a219","o","Injury, poisoning and certain other consequences of external causes complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",1,1,1
"o9a22","o","Injury, poisoning and certain other consequences of external causes complicating childbirth","Pregnancy, childbirth and the puerperium",63,53,44
"o9a23","o","Injury, poisoning and certain other consequences of external causes complicating the puerperium","Pregnancy, childbirth and the puerperium",27,24,18
"o9a313","o","Physical abuse complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",3,3,5
"o9a32","o","Physical abuse complicating childbirth","Pregnancy, childbirth and the puerperium",4,1,1
"o9a33","o","Physical abuse complicating the puerperium","Pregnancy, childbirth and the puerperium",1,,
"o9a411","o","Sexual abuse complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",,,1
"o9a413","o","Sexual abuse complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",1,,1
"o9a419","o","Sexual abuse complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",1,,
"o9a42","o","Sexual abuse complicating childbirth","Pregnancy, childbirth and the puerperium",3,2,2
"o9a52","o","Psychological abuse complicating childbirth","Pregnancy, childbirth and the puerperium",1,1,
"p000","p","Newborn affected by maternal hypertensive disorders","Certain conditions originating in the perinatal period",230,153,248
"p001","p","Newborn affected by maternal renal and urinary tract diseases","Certain conditions originating in the perinatal period",3,3,2
"p002","p","Newborn affected by maternal infectious and parasitic diseases","Certain conditions originating in the perinatal period",492,335,387
"p003","p","Newborn affected by other maternal circulatory and respiratory diseases","Certain conditions originating in the perinatal period",2,5,4
"p004","p","Newborn affected by maternal nutritional disorders","Certain conditions originating in the perinatal period",,1,1
"p005","p","Newborn affected by maternal injury","Certain conditions originating in the perinatal period",1,,
"p007","p","Newborn affected by other medical procedures on mother, not elsewhere classified","Certain conditions originating in the perinatal period",1,1,
"p0089","p","Newborn affected by other maternal conditions","Certain conditions originating in the perinatal period",144,131,249
"p009","p","Newborn affected by unspecified maternal condition","Certain conditions originating in the perinatal period",2,1,4
"p010","p","Newborn affected by incompetent cervix","Certain conditions originating in the perinatal period",18,11,28
"p011","p","Newborn affected by premature rupture of membranes","Certain conditions originating in the perinatal period",405,395,385
"p012","p","Newborn affected by oligohydramnios","Certain conditions originating in the perinatal period",106,91,89
"p013","p","Newborn affected by polyhydramnios","Certain conditions originating in the perinatal period",102,78,94
"p015","p","Newborn affected by multiple pregnancy","Certain conditions originating in the perinatal period",45,23,25
"p016","p","Newborn affected by maternal death","Certain conditions originating in the perinatal period",2,,
"p017","p","Newborn affected by malpresentation before labor","Certain conditions originating in the perinatal period",151,134,163
"p018","p","Newborn affected by other maternal complications of pregnancy","Certain conditions originating in the perinatal period",18,4,13
"p019","p","Newborn affected by maternal complication of pregnancy, unspecified","Certain conditions originating in the perinatal period",1,,1
"p020","p","Newborn affected by placenta previa","Certain conditions originating in the perinatal period",50,34,46
"p021","p","Newborn affected by other forms of placental separation and hemorrhage","Certain conditions originating in the perinatal period",70,46,56
"p0229","p","Newborn affected by other morphological and functional abnormalities of placenta","Certain conditions originating in the perinatal period",22,6,17
"p023","p","Newborn affected by placental transfusion syndromes","Certain conditions originating in the perinatal period",15,18,19
"p024","p","Newborn affected by prolapsed cord","Certain conditions originating in the perinatal period",31,20,19
"p025","p","Newborn affected by other compression of umbilical cord","Certain conditions originating in the perinatal period",1335,1018,1015
"p0260","p","Newborn affected by unspecified conditions of umbilical cord","Certain conditions originating in the perinatal period",4,3,2
"p0269","p","Newborn affected by other conditions of umbilical cord","Certain conditions originating in the perinatal period",31,26,85
"p0270","p","Newborn affected by fetal inflammatory response syndrome","Certain conditions originating in the perinatal period",,,1
"p0278","p","Newborn affected by other conditions from chorioamnionitis","Certain conditions originating in the perinatal period",338,237,248
"p028","p","Newborn affected by other abnormalities of membranes","Certain conditions originating in the perinatal period",8,5,2
"p030","p","Newborn affected by breech delivery and extraction","Certain conditions originating in the perinatal period",316,261,289
"p031","p","Newborn affected by other malpresentation, malposition and disproportion during labor and delivery","Certain conditions originating in the perinatal period",240,209,258
"p032","p","Newborn affected by forceps delivery","Certain conditions originating in the perinatal period",12,10,14
"p033","p","Newborn affected by delivery by vacuum extractor [ventouse]","Certain conditions originating in the perinatal period",73,72,101
"p034","p","Newborn affected by Cesarean delivery","Certain conditions originating in the perinatal period",14,9,37
"p035","p","Newborn affected by precipitate delivery","Certain conditions originating in the perinatal period",60,41,62
"p036","p","Newborn affected by abnormal uterine contractions","Certain conditions originating in the perinatal period",37,39,51
"p03810","p","Newborn affected by abnormality in fetal (intrauterine) heart rate or rhythm before the onset of labor","Certain conditions originating in the perinatal period",6,6,7
"p03811","p","Newborn affected by abnormality in fetal (intrauterine) heart rate or rhythm during labor","Certain conditions originating in the perinatal period",21,21,17
"p03819","p","Newborn affected by abnormality in fetal (intrauterine) heart rate or rhythm, unspecified as to time of onset","Certain conditions originating in the perinatal period",5,4,4
"p0382","p","Meconium passage during delivery","Certain conditions originating in the perinatal period",276,279,308
"p0389","p","Newborn affected by other specified complications of labor and delivery","Certain conditions originating in the perinatal period",21,19,28
"p039","p","Newborn affected by complication of labor and delivery, unspecified","Certain conditions originating in the perinatal period",30,27,39
"p040","p","Newborn affected by maternal anesthesia and analgesia in pregnancy, labor and delivery","Certain conditions originating in the perinatal period",16,8,13
"p0413","p","Newborn affected by maternal use of anticonvulsants","Certain conditions originating in the perinatal period",1,,3
"p0414","p","Newborn affected by maternal use of opiates","Certain conditions originating in the perinatal period",129,99,180
"p0415","p","Newborn affected by maternal use of antidepressants","Certain conditions originating in the perinatal period",15,10,13
"p0416","p","Newborn affected by maternal use of amphetamines","Certain conditions originating in the perinatal period",69,60,111
"p0417","p","Newborn affected by maternal use of sedative-hypnotics","Certain conditions originating in the perinatal period",3,1,1
"p041a","p","Newborn affected by maternal use of anxiolytics","Certain conditions originating in the perinatal period",,1,1
"p0418","p","Newborn affected by other maternal medication","Certain conditions originating in the perinatal period",44,29,29
"p0419","p","Newborn affected by maternal use of unspecified medication","Certain conditions originating in the perinatal period",4,2,
"p042","p","Newborn affected by maternal use of tobacco","Certain conditions originating in the perinatal period",144,102,112
"p043","p","Newborn affected by maternal use of alcohol","Certain conditions originating in the perinatal period",20,14,16
"p0440","p","Newborn affected by maternal use of unspecified drugs of addiction","Certain conditions originating in the perinatal period",72,74,66
"p0441","p","Newborn affected by maternal use of cocaine","Certain conditions originating in the perinatal period",25,22,22
"p0442","p","Newborn affected by maternal use of hallucinogens","Certain conditions originating in the perinatal period",7,10,11
"p0449","p","Newborn affected by maternal use of other drugs of addiction","Certain conditions originating in the perinatal period",546,500,565
"p046","p","Newborn affected by maternal exposure to environmental chemical substances","Certain conditions originating in the perinatal period",,1,
"p0481","p","Newborn affected by maternal use of cannabis","Certain conditions originating in the perinatal period",287,223,363
"p0489","p","Newborn affected by other maternal noxious substances","Certain conditions originating in the perinatal period",12,9,10
"p049","p","Newborn affected by maternal noxious substance, unspecified","Certain conditions originating in the perinatal period",238,171,212
"p0500","p","Newborn light for gestational age, unspecified weight","Certain conditions originating in the perinatal period",12,7,13
"p0501","p","Newborn light for gestational age, less than 500 grams","Certain conditions originating in the perinatal period",1,,
"p0502","p","Newborn light for gestational age, 500-749 grams","Certain conditions originating in the perinatal period",1,1,1
"p0503","p","Newborn light for gestational age, 750-999 grams","Certain conditions originating in the perinatal period",,1,
"p0504","p","Newborn light for gestational age, 1000-1249 grams","Certain conditions originating in the perinatal period",1,,
"p0505","p","Newborn light for gestational age, 1250-1499 grams","Certain conditions originating in the perinatal period",,2,1
"p0506","p","Newborn light for gestational age, 1500-1749 grams","Certain conditions originating in the perinatal period",2,1,1
"p0507","p","Newborn light for gestational age, 1750-1999 grams","Certain conditions originating in the perinatal period",3,2,1
"p0508","p","Newborn light for gestational age, 2000-2499 grams","Certain conditions originating in the perinatal period",15,16,12
"p0509","p","Newborn light for gestational age, 2500 grams and over","Certain conditions originating in the perinatal period",71,75,57
"p0510","p","Newborn small for gestational age, unspecified weight","Certain conditions originating in the perinatal period",118,139,127
